step,new_task,epochs_run,task,r2,mae,samples,primary,points,accuracy,macro_f1
24,material_type,20,magnetic_susceptibility,0.24046879061216564,0.3633735370755657,20,0.24046879061216564,6000.0,,
24,material_type,20,zt,0.4109971119301813,0.579871621810669,780,0.4109971119301813,234000.0,,
24,material_type,20,power_factor,0.3715513000011449,0.6169831069258269,807,0.3715513000011449,242100.0,,
24,material_type,20,thermal_conductivity,0.2952150067222469,0.6467691962199998,948,0.2952150067222469,284400.0,,
24,material_type,20,electrical_resistivity,0.04325008366286376,0.46081628921449036,1120,0.04325008366286376,336000.0,,
24,material_type,20,dos_density,0.1717107553692364,0.1700612591533266,1736,0.1717107553692364,520800.0,,
24,material_type,20,seebeck,0.20566046206287603,0.6385460915453836,1888,0.20566046206287603,566400.0,,
24,material_type,20,formation_energy,0.7428670995350501,0.39778445989176214,5414,0.7428670995350501,,,
24,material_type,20,magnetic_moment,0.1202264291951416,0.7666944536699996,200,0.1202264291951416,,,
24,material_type,20,tc,0.4962801446269359,0.517839774788967,1640,0.4962801446269359,,,
24,material_type,20,klat,0.4429369825343874,0.5533413728143702,1054,0.4429369825343874,,,
24,material_type,20,material_type,,,7824,0.9412065439672802,,0.9412065439672802,0.29675447431779006
