step,new_task,epochs_run,task,r2,mae,samples,primary,points,accuracy,macro_f1
24,material_type,33,magnetic_susceptibility,-0.011073192543181287,0.3733857454374085,20,-0.011073192543181287,6000.0,,
24,material_type,33,zt,0.6062088721426044,0.4635016392793058,780,0.6062088721426044,234000.0,,
24,material_type,33,power_factor,0.588390568313946,0.4813201889975125,807,0.588390568313946,242100.0,,
24,material_type,33,thermal_conductivity,0.5606106001569957,0.4744328020943335,948,0.5606106001569957,284400.0,,
24,material_type,33,electrical_resistivity,0.07696097605727781,0.4176354308915236,1120,0.07696097605727781,336000.0,,
24,material_type,33,dos_density,0.46753396144981496,0.13343858978960263,1736,0.46753396144981496,520800.0,,
24,material_type,33,seebeck,0.4632831998462563,0.4927096554548341,1888,0.4632831998462563,566400.0,,
24,material_type,33,formation_energy,0.9351598008336361,0.19020431174017408,5414,0.9351598008336361,,,
24,material_type,33,magnetic_moment,0.4910497721085456,0.5649101150762954,200,0.4910497721085456,,,
24,material_type,33,tc,0.703254139775692,0.38009089090335135,1640,0.703254139775692,,,
24,material_type,33,klat,0.6305108219337647,0.4431169519520776,1054,0.6305108219337647,,,
24,material_type,33,material_type,,,7824,0.9744376278118609,,0.9744376278118609,0.4152189622178878
