step,new_task,epochs_run,task,r2,mae,samples,primary,points,accuracy,macro_f1
24,material_type,55,zt,0.5979854820578892,0.4713997739669342,780,0.5979854820578892,234000.0,,
24,material_type,55,power_factor,0.6451706837510537,0.437658741974533,807,0.6451706837510537,242100.0,,
24,material_type,55,thermal_conductivity,0.5748358475330387,0.46827050595079905,948,0.5748358475330387,284400.0,,
24,material_type,55,electrical_resistivity,0.09766442326437019,0.4314546997648478,1120,0.09766442326437019,336000.0,,
24,material_type,55,dos_density,0.4725096085178585,0.1323906738702643,1736,0.4725096085178585,520800.0,,
24,material_type,55,seebeck,0.5015219977772315,0.46818557218504525,1888,0.5015219977772315,566400.0,,
24,material_type,55,formation_energy,0.9473530185657784,0.17160208213389502,5414,0.9473530185657784,,,
24,material_type,55,magnetic_moment,0.5082524175722174,0.5571894726716806,200,0.5082524175722174,,,
24,material_type,55,tc,0.7239570483595816,0.3510012578284125,1640,0.7239570483595816,,,
24,material_type,55,klat,0.6514020419735933,0.4253577388782684,1054,0.6514020419735933,,,
24,material_type,55,material_type,,,7824,0.986579754601227,,0.986579754601227,0.5188813067967446
